path,text_video,text_image,num_frames,object,background,direction,split_set,id,image_path,image_selecting,usage,usage_bal
/nfs/yban/dataset/multi/videos/video_21093.mp4,"red gaming headset is moving to the left in the tranquil hilltop.","red gaming headset is in the tranquil hilltop.",24,red gaming headset,"tranquil hilltop.",left,right_videos_left_videos,21093,/nfs/yban/dataset/multi/rawdata/21093/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18455.mp4,elephant stuffed toy is moving to the right in the urban courtyard scene,elephant stuffed toy is in the urban courtyard scene,24,elephant stuffed toy,urban courtyard scene,right,left_videos,18455,/nfs/yban/dataset/multi/rawdata/18455/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27104.mp4,blue school backpack is moving to the left in the the serene blue lagoon,blue school backpack is in the the serene blue lagoon,24,blue school backpack,the serene blue lagoon,left,images_left_videos,27104,/nfs/yban/dataset/multi/rawdata/27104/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15863.mp4,red dish drying mat is moving to the right in the bridge over cedar creek,red dish drying mat is in the bridge over cedar creek,24,red dish drying mat,bridge over cedar creek,right,images_left_videos,15863,/nfs/yban/dataset/multi/rawdata/15863/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10783.mp4,red gaming headset is moving to the right in the missile launch facility,red gaming headset is in the missile launch facility,24,red gaming headset,missile launch facility,right,right_videos_left_videos,10783,/nfs/yban/dataset/multi/rawdata/10783/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_16614.mp4,yellow/blue bowl is moving to the right in the adams' place bridge,yellow/blue bowl is in the adams' place bridge,24,yellow/blue bowl,adams' place bridge,right,right_videos_left_videos,16614,/nfs/yban/dataset/multi/rawdata/16614/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_14645.mp4,yellow school bus is moving to the right in the luxurious indoor swimming pool,yellow school bus is in the luxurious indoor swimming pool,24,yellow school bus,luxurious indoor swimming pool,right,right_videos,14645,/nfs/yban/dataset/multi/rawdata/14645/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13588.mp4,yellow school bus is moving to the right in the city street view,yellow school bus is in the city street view,24,yellow school bus,city street view,right,right_videos,13588,/nfs/yban/dataset/multi/rawdata/13588/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17832.mp4,lightweight running shoe is moving to the right in the steaming boiler room,lightweight running shoe is in the steaming boiler room,24,lightweight running shoe,steaming boiler room,right,images_right_videos,17832,/nfs/yban/dataset/multi/rawdata/17832/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_16770.mp4,can opener tool is moving to the left in the meadow in autumn,can opener tool is in the meadow in autumn,24,can opener tool,meadow in autumn,left,images_right_videos,16770,/nfs/yban/dataset/multi/rawdata/16770/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13890.mp4,"black wireless speaker is moving to the left in the peaceful courtyard.","black wireless speaker is in the peaceful courtyard.",24,black wireless speaker,"peaceful courtyard.",left,left_videos,13890,/nfs/yban/dataset/multi/rawdata/13890/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15907.mp4,blue school backpack is moving to the left in the urban courtyard scene,blue school backpack is in the urban courtyard scene,24,blue school backpack,urban courtyard scene,left,images_left_videos,15907,/nfs/yban/dataset/multi/rawdata/15907/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17956.mp4,black wireless speaker is moving to the right in the adams' place bridge,black wireless speaker is in the adams' place bridge,24,black wireless speaker,adams' place bridge,right,left_videos,17956,/nfs/yban/dataset/multi/rawdata/17956/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_14721.mp4,blue school backpack is moving to the left in the cliff top in white,blue school backpack is in the cliff top in white,24,blue school backpack,cliff top in white,left,images_left_videos,14721,/nfs/yban/dataset/multi/rawdata/14721/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10937.mp4,mmo gaming mouse is moving to the right in the adams' place bridge,mmo gaming mouse is in the adams' place bridge,24,mmo gaming mouse,adams' place bridge,right,left_videos,10937,/nfs/yban/dataset/multi/rawdata/10937/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13740.mp4,black ink cartridge is moving to the right in the urban courtyard scene,black ink cartridge is in the urban courtyard scene,24,black ink cartridge,urban courtyard scene,right,images,13740,/nfs/yban/dataset/multi/rawdata/13740/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_11711.mp4,round cake pan is moving to the left in the factory producing bricks,round cake pan is in the factory producing bricks,24,round cake pan,factory producing bricks,left,none,11711,/nfs/yban/dataset/multi/rawdata/11711/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17686.mp4,paisley patterned pencil case is moving to the right in the cliff top in white,paisley patterned pencil case is in the cliff top in white,24,paisley patterned pencil case,cliff top in white,right,images_left_videos,17686,/nfs/yban/dataset/multi/rawdata/17686/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12966.mp4,sturdy torchlight is moving to the left in the lost city ruins,sturdy torchlight is in the lost city ruins,24,sturdy torchlight,lost city ruins,left,right_videos,12966,/nfs/yban/dataset/multi/rawdata/12966/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13624.mp4,aggravation board game is moving to the right in the missile launch facility,aggravation board game is in the missile launch facility,24,aggravation board game,missile launch facility,right,right_videos,13624,/nfs/yban/dataset/multi/rawdata/13624/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10853.mp4,brown handmade hat is moving to the right in the an oriental garden scene,brown handmade hat is in the an oriental garden scene,24,brown handmade hat,an oriental garden scene,right,images_right_videos_left_videos,10853,/nfs/yban/dataset/multi/rawdata/10853/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12802.mp4,yellow school bus is moving to the right in the grass at noon,yellow school bus is in the grass at noon,24,yellow school bus,grass at noon,right,right_videos,12802,/nfs/yban/dataset/multi/rawdata/12802/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_14995.mp4,a blue bath towel is moving to the left in the gothic manor mansion,a blue bath towel is in the gothic manor mansion,24,a blue bath towel,gothic manor mansion,left,right_videos,14995,/nfs/yban/dataset/multi/rawdata/14995/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_11675.mp4,pack of coffee capsules is moving to the right in the missile launch facility,pack of coffee capsules is in the missile launch facility,24,pack of coffee capsules,missile launch facility,right,right_videos_left_videos,11675,/nfs/yban/dataset/multi/rawdata/11675/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18906.mp4,round cake pan is moving to the right in the basement of sepulchral chapel,round cake pan is in the basement of sepulchral chapel,24,round cake pan,basement of sepulchral chapel,right,none,18906,/nfs/yban/dataset/multi/rawdata/18906/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24220.mp4,black wireless speaker is moving to the right in the bridge over night pond,black wireless speaker is in the bridge over night pond,24,black wireless speaker,bridge over night pond,right,left_videos,24220,/nfs/yban/dataset/multi/rawdata/24220/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19720.mp4,red gaming headset is moving to the left in the factory yard scene,red gaming headset is in the factory yard scene,24,red gaming headset,factory yard scene,left,right_videos_left_videos,19720,/nfs/yban/dataset/multi/rawdata/19720/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26271.mp4,yellow/blue bowl is moving to the right in the theater stage setting,yellow/blue bowl is in the theater stage setting,24,yellow/blue bowl,theater stage setting,right,right_videos_left_videos,26271,/nfs/yban/dataset/multi/rawdata/26271/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23089.mp4,great white shark is moving to the right in the meadow in autumn,great white shark is in the meadow in autumn,24,great white shark,meadow in autumn,right,images_right_videos,23089,/nfs/yban/dataset/multi/rawdata/23089/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24344.mp4,wooden abc blocks with wagon is moving to the left in the twilight-drenched forest,wooden abc blocks with wagon is in the twilight-drenched forest,24,wooden abc blocks with wagon,twilight-drenched forest,left,none,24344,/nfs/yban/dataset/multi/rawdata/24344/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18862.mp4,lightweight running shoe is moving to the right in the adams' place bridge,lightweight running shoe is in the adams' place bridge,24,lightweight running shoe,adams' place bridge,right,images_right_videos,18862,/nfs/yban/dataset/multi/rawdata/18862/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20282.mp4,red handheld scissors is moving to the left in the urban courtyard scene,red handheld scissors is in the urban courtyard scene,24,red handheld scissors,urban courtyard scene,left,images_right_videos_left_videos,20282,/nfs/yban/dataset/multi/rawdata/20282/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26315.mp4,great white shark is moving to the right in the wide city street,great white shark is in the wide city street,24,great white shark,wide city street,right,images_right_videos,26315,/nfs/yban/dataset/multi/rawdata/26315/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19644.mp4,blue bath sheet is moving to the left in the terrace at lythwood,blue bath sheet is in the terrace at lythwood,24,blue bath sheet,terrace at lythwood,left,right_videos_left_videos,19644,/nfs/yban/dataset/multi/rawdata/19644/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21374.mp4,aggravation board game is moving to the left in the twilight-drenched forest,aggravation board game is in the twilight-drenched forest,24,aggravation board game,twilight-drenched forest,left,right_videos,21374,/nfs/yban/dataset/multi/rawdata/21374/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23325.mp4,decaf instant coffee jar is moving to the left in the cliff top in white,decaf instant coffee jar is in the cliff top in white,24,decaf instant coffee jar,cliff top in white,left,images,23325,/nfs/yban/dataset/multi/rawdata/23325/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19994.mp4,mocha plant container is moving to the left in the cave with hikers,mocha plant container is in the cave with hikers,24,mocha plant container,cave with hikers,left,images_right_videos,19994,/nfs/yban/dataset/multi/rawdata/19994/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21210.mp4,black wireless speaker is moving to the right in the meadow in the evening,black wireless speaker is in the meadow in the evening,24,black wireless speaker,meadow in the evening,right,left_videos,21210,/nfs/yban/dataset/multi/rawdata/21210/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27387.mp4,paisley patterned pencil case is moving to the right in the lost city ruins,paisley patterned pencil case is in the lost city ruins,24,paisley patterned pencil case,lost city ruins,right,images_left_videos,27387,/nfs/yban/dataset/multi/rawdata/27387/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23241.mp4,bottle of bronzer is moving to the right in the slipway abandoned,bottle of bronzer is in the slipway abandoned,24,bottle of bronzer,slipway abandoned,right,images_left_videos,23241,/nfs/yban/dataset/multi/rawdata/23241/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22547.mp4,a black hammer is moving to the left in the dresden's georgentor gate,a black hammer is in the dresden's georgentor gate,24,a black hammer,dresden's georgentor gate,left,images_right_videos_left_videos,22547,/nfs/yban/dataset/multi/rawdata/22547/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26481.mp4,bottle of bronzer is moving to the right in the meadow in the evening,bottle of bronzer is in the meadow in the evening,24,bottle of bronzer,meadow in the evening,right,images_left_videos,26481,/nfs/yban/dataset/multi/rawdata/26481/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20516.mp4,mocha plant container is moving to the right in the factory producing bricks,mocha plant container is in the factory producing bricks,24,mocha plant container,factory producing bricks,right,images_right_videos,20516,/nfs/yban/dataset/multi/rawdata/20516/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26999.mp4,lightweight running shoe is moving to the right in the dawn at bell park,lightweight running shoe is in the dawn at bell park,24,lightweight running shoe,dawn at bell park,right,images_right_videos,26999,/nfs/yban/dataset/multi/rawdata/26999/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23679.mp4,decaf instant coffee jar is moving to the left in the urban courtyard scene,decaf instant coffee jar is in the urban courtyard scene,24,decaf instant coffee jar,urban courtyard scene,left,images,23679,/nfs/yban/dataset/multi/rawdata/23679/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22423.mp4,elephant stuffed toy is moving to the left in the the serene blue lagoon,elephant stuffed toy is in the the serene blue lagoon,24,elephant stuffed toy,the serene blue lagoon,left,left_videos,22423,/nfs/yban/dataset/multi/rawdata/22423/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20472.mp4,yellow school bus is moving to the left in the theater stage setting,yellow school bus is in the theater stage setting,24,yellow school bus,theater stage setting,left,right_videos,20472,/nfs/yban/dataset/multi/rawdata/20472/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21628.mp4,wooden abc blocks with wagon is moving to the left in the empty little house,wooden abc blocks with wagon is in the empty little house,24,wooden abc blocks with wagon,empty little house,left,none,21628,/nfs/yban/dataset/multi/rawdata/21628/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18142.mp4,a can of coffee is moving to the left in the city street view,a can of coffee is in the city street view,24,a can of coffee,city street view,left,left_videos,18142,/nfs/yban/dataset/multi/rawdata/18142/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27413.mp4,a blue bath towel is moving to the right in the wide city street,a blue bath towel is in the wide city street,24,a blue bath towel,wide city street,right,right_videos,27413,/nfs/yban/dataset/multi/rawdata/27413/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26649.mp4,aggravation board game is moving to the left in the umhlanga's sunrise scene,aggravation board game is in the umhlanga's sunrise scene,24,aggravation board game,umhlanga's sunrise scene,left,right_videos,26649,/nfs/yban/dataset/multi/rawdata/26649/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21584.mp4,blue bath sheet is moving to the right in the stream flowing by,blue bath sheet is in the stream flowing by,24,blue bath sheet,stream flowing by,right,right_videos_left_videos,21584,/nfs/yban/dataset/multi/rawdata/21584/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19318.mp4,decaf instant coffee jar is moving to the right in the christmas photo studio,decaf instant coffee jar is in the christmas photo studio,24,decaf instant coffee jar,christmas photo studio,right,images,19318,/nfs/yban/dataset/multi/rawdata/19318/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24618.mp4,mocha plant container is moving to the right in the dresden's georgentor gate,mocha plant container is in the dresden's georgentor gate,24,mocha plant container,dresden's georgentor gate,right,images_right_videos,24618,/nfs/yban/dataset/multi/rawdata/24618/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25442.mp4,toy airplane with pilot is moving to the right in the peaceful riverside walk,toy airplane with pilot is in the peaceful riverside walk,24,toy airplane with pilot,peaceful riverside walk,right,images,25442,/nfs/yban/dataset/multi/rawdata/25442/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27577.mp4,a blue bath towel is moving to the left in the missile launch facility,a blue bath towel is in the missile launch facility,24,a blue bath towel,missile launch facility,left,right_videos,27577,/nfs/yban/dataset/multi/rawdata/27577/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18026.mp4,black ink cartridge is moving to the right in the bridge over cedar creek,black ink cartridge is in the bridge over cedar creek,24,black ink cartridge,bridge over cedar creek,right,images,18026,/nfs/yban/dataset/multi/rawdata/18026/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25526.mp4,black ink cartridge is moving to the left in the entrance to the subway,black ink cartridge is in the entrance to the subway,24,black ink cartridge,entrance to the subway,left,images,25526,/nfs/yban/dataset/multi/rawdata/25526/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10173.mp4,blue bath sheet is moving to the right in the dresden's georgentor gate,blue bath sheet is in the dresden's georgentor gate,24,blue bath sheet,dresden's georgentor gate,right,right_videos_left_videos,10173,/nfs/yban/dataset/multi/rawdata/10173/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_11329.mp4,elephant stuffed toy is moving to the left in the missile launch facility,elephant stuffed toy is in the missile launch facility,24,elephant stuffed toy,missile launch facility,left,left_videos,11329,/nfs/yban/dataset/multi/rawdata/11329/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13378.mp4,black wireless speaker is moving to the right in the small recording studio,black wireless speaker is in the small recording studio,24,black wireless speaker,small recording studio,right,left_videos,13378,/nfs/yban/dataset/multi/rawdata/13378/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12122.mp4,mmo gaming mouse is moving to the right in the cozy cafe scene,mmo gaming mouse is in the cozy cafe scene,24,mmo gaming mouse,cozy cafe scene,right,left_videos,12122,/nfs/yban/dataset/multi/rawdata/12122/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_16180.mp4,a blue bath towel is moving to the right in the bridge over cedar creek,a blue bath towel is in the bridge over cedar creek,24,a blue bath towel,bridge over cedar creek,right,right_videos,16180,/nfs/yban/dataset/multi/rawdata/16180/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10017.mp4,black ink cartridge is moving to the right in the cliff top in white,black ink cartridge is in the cliff top in white,24,black ink cartridge,cliff top in white,right,images,10017,/nfs/yban/dataset/multi/rawdata/10017/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12046.mp4,paisley patterned pencil case is moving to the left in the lost city ruins,paisley patterned pencil case is in the lost city ruins,24,paisley patterned pencil case,lost city ruins,left,images_left_videos,12046,/nfs/yban/dataset/multi/rawdata/12046/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15027.mp4,red dish drying mat is moving to the left in the klinge's castle,red dish drying mat is in the klinge's castle,24,red dish drying mat,klinge's castle,left,images_left_videos,15027,/nfs/yban/dataset/multi/rawdata/15027/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28527.mp4,sturdy torchlight is moving to the left in the an oriental garden scene,sturdy torchlight is in the an oriental garden scene,24,sturdy torchlight,an oriental garden scene,left,right_videos,28527,/nfs/yban/dataset/multi/rawdata/28527/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17076.mp4,black ink cartridge is moving to the right in the sunset over venice,black ink cartridge is in the sunset over venice,24,black ink cartridge,sunset over venice,right,images,17076,/nfs/yban/dataset/multi/rawdata/17076/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_14319.mp4,round cake pan is moving to the left in the factory producing bricks,round cake pan is in the factory producing bricks,24,round cake pan,factory producing bricks,left,none,14319,/nfs/yban/dataset/multi/rawdata/14319/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15143.mp4,great white shark is moving to the right in the vulture's hiding place,great white shark is in the vulture's hiding place,24,great white shark,vulture's hiding place,right,images_right_videos,15143,/nfs/yban/dataset/multi/rawdata/15143/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17112.mp4,brown handmade hat is moving to the left in the small recording studio,brown handmade hat is in the small recording studio,24,brown handmade hat,small recording studio,left,images_right_videos_left_videos,17112,/nfs/yban/dataset/multi/rawdata/17112/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28443.mp4,lightweight running shoe is moving to the right in the missile launch facility,lightweight running shoe is in the missile launch facility,24,lightweight running shoe,missile launch facility,right,images_right_videos,28443,/nfs/yban/dataset/multi/rawdata/28443/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_11085.mp4,"pair of latex gloves is moving to the left in the tranquil hilltop.","pair of latex gloves is in the tranquil hilltop.",24,pair of latex gloves,"tranquil hilltop.",left,images_right_videos_left_videos,11085,/nfs/yban/dataset/multi/rawdata/11085/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_16348.mp4,blue bath sheet is moving to the right in the slipway abandoned,blue bath sheet is in the slipway abandoned,24,blue bath sheet,slipway abandoned,right,right_videos_left_videos,16348,/nfs/yban/dataset/multi/rawdata/16348/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26602.mp4,black wireless speaker is moving to the left in the slipway abandoned,black wireless speaker is in the slipway abandoned,24,black wireless speaker,slipway abandoned,left,left_videos,26602,/nfs/yban/dataset/multi/rawdata/26602/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19353.mp4,aggravation board game is moving to the left in the cozy cafe scene,aggravation board game is in the cozy cafe scene,24,aggravation board game,cozy cafe scene,left,right_videos,19353,/nfs/yban/dataset/multi/rawdata/19353/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25875.mp4,great white shark is moving to the left in the the serene blue lagoon,great white shark is in the the serene blue lagoon,24,great white shark,the serene blue lagoon,left,images_right_videos,25875,/nfs/yban/dataset/multi/rawdata/25875/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20795.mp4,red gaming headset is moving to the right in the cave with hikers,red gaming headset is in the cave with hikers,24,red gaming headset,cave with hikers,right,right_videos_left_videos,20795,/nfs/yban/dataset/multi/rawdata/20795/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18109.mp4,red fabric cube is moving to the right in the dresden's georgentor gate,red fabric cube is in the dresden's georgentor gate,24,red fabric cube,dresden's georgentor gate,right,images,18109,/nfs/yban/dataset/multi/rawdata/18109/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27458.mp4,black ink cartridge is moving to the left in the ground in autumn,black ink cartridge is in the ground in autumn,24,black ink cartridge,ground in autumn,left,images,27458,/nfs/yban/dataset/multi/rawdata/27458/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25409.mp4,sturdy torchlight is moving to the left in the klinge's castle,sturdy torchlight is in the klinge's castle,24,sturdy torchlight,klinge's castle,left,right_videos,25409,/nfs/yban/dataset/multi/rawdata/25409/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27824.mp4,great white shark is moving to the left in the the serene blue lagoon,great white shark is in the the serene blue lagoon,24,great white shark,the serene blue lagoon,left,images_right_videos,27824,/nfs/yban/dataset/multi/rawdata/27824/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24653.mp4,red handheld scissors is moving to the right in the grotto in blue hues,red handheld scissors is in the grotto in blue hues,24,red handheld scissors,grotto in blue hues,right,images_right_videos_left_videos,24653,/nfs/yban/dataset/multi/rawdata/24653/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25911.mp4,aggravation board game is moving to the left in the meadow in the evening,aggravation board game is in the meadow in the evening,24,aggravation board game,meadow in the evening,left,right_videos,25911,/nfs/yban/dataset/multi/rawdata/25911/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19237.mp4,yellow/blue bowl is moving to the left in the meadow in the evening,yellow/blue bowl is in the meadow in the evening,24,yellow/blue bowl,meadow in the evening,left,right_videos_left_videos,19237,/nfs/yban/dataset/multi/rawdata/19237/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26766.mp4,paisley patterned pencil case is moving to the left in the christmas photo studio,paisley patterned pencil case is in the christmas photo studio,24,paisley patterned pencil case,christmas photo studio,left,images_left_videos,26766,/nfs/yban/dataset/multi/rawdata/26766/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23886.mp4,black wireless speaker is moving to the right in the empty little house,black wireless speaker is in the empty little house,24,black wireless speaker,empty little house,right,left_videos,23886,/nfs/yban/dataset/multi/rawdata/23886/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24737.mp4,great white shark is moving to the right in the meadow in the evening,great white shark is in the meadow in the evening,24,great white shark,meadow in the evening,right,images_right_videos,24737,/nfs/yban/dataset/multi/rawdata/24737/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27940.mp4,mmo gaming mouse is moving to the right in the dawn in venice,mmo gaming mouse is in the dawn in venice,24,mmo gaming mouse,dawn in venice,right,left_videos,27940,/nfs/yban/dataset/multi/rawdata/27940/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23756.mp4,mmo gaming mouse is moving to the left in the plaza of shadows,mmo gaming mouse is in the plaza of shadows,24,mmo gaming mouse,plaza of shadows,left,left_videos,23756,/nfs/yban/dataset/multi/rawdata/23756/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20921.mp4,elephant stuffed toy is moving to the right in the missile launch facility,elephant stuffed toy is in the missile launch facility,24,elephant stuffed toy,missile launch facility,right,left_videos,20921,/nfs/yban/dataset/multi/rawdata/20921/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27690.mp4,pair of latex gloves is moving to the left in the square in palermo city,pair of latex gloves is in the square in palermo city,24,pair of latex gloves,square in palermo city,left,images_right_videos_left_videos,27690,/nfs/yban/dataset/multi/rawdata/27690/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22970.mp4,mocha plant container is moving to the left in the grass at noon,mocha plant container is in the grass at noon,24,mocha plant container,grass at noon,left,images_right_videos,22970,/nfs/yban/dataset/multi/rawdata/22970/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21707.mp4,round cake pan is moving to the left in the mutianyu great wall,round cake pan is in the mutianyu great wall,24,round cake pan,mutianyu great wall,left,none,21707,/nfs/yban/dataset/multi/rawdata/21707/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22468.mp4,lightweight running shoe is moving to the right in the sunset over venice,lightweight running shoe is in the sunset over venice,24,lightweight running shoe,sunset over venice,right,images_right_videos,22468,/nfs/yban/dataset/multi/rawdata/22468/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20845.mp4,yellow/blue bowl is moving to the right in the basement of sepulchral chapel,yellow/blue bowl is in the basement of sepulchral chapel,24,yellow/blue bowl,basement of sepulchral chapel,right,right_videos_left_videos,20845,/nfs/yban/dataset/multi/rawdata/20845/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23632.mp4,"red dish drying mat is moving to the right in the tranquil hilltop.","red dish drying mat is in the tranquil hilltop.",24,red dish drying mat,"tranquil hilltop.",right,images_left_videos,23632,/nfs/yban/dataset/multi/rawdata/23632/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24983.mp4,sturdy torchlight is moving to the left in the theater stage setting,sturdy torchlight is in the theater stage setting,24,sturdy torchlight,theater stage setting,left,right_videos,24983,/nfs/yban/dataset/multi/rawdata/24983/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21663.mp4,pack of coffee capsules is moving to the right in the factory producing bricks,pack of coffee capsules is in the factory producing bricks,24,pack of coffee capsules,factory producing bricks,right,right_videos_left_videos,21663,/nfs/yban/dataset/multi/rawdata/21663/rgba_00012.png,12,tbc,tbc
