path,text_video,text_image,num_frames,object,velcoities,movement_speed,background,split_name,id,image_path,image_selecting,usage
/nfs/yban/dataset/multi_obj/videos/video_04741.mp4,wooden abc blocks with wagon and great white shark are dropping in the dirt path in greenery,wooden abc blocks with wagon and great white shark in the dirt path in greenery,24,"['wooden abc blocks with wagon', 'great white shark']","[[-1.841206669807434, -1.3427565097808838, 0.0], [-3.9553310871124268, -1.9672211408615112, 0.0]]",6.5818675696023785,dirt path in greenery,dynamic,04741,/nfs/yban/dataset/multi_obj/rawdata/04741/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_06710.mp4,decaf instant coffee jar and brown handmade hat are dropping in the small studio scene,decaf instant coffee jar and brown handmade hat in the small studio scene,24,"['decaf instant coffee jar', 'brown handmade hat']","[[-4.432389259338379, -3.114140748977661, 0.0], [-2.1293656826019287, -0.3075767159461975, 0.0]]",7.744728684933293,small studio scene,both,06710,/nfs/yban/dataset/multi_obj/rawdata/06710/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_05967.mp4,yellow/blue bowl and great white shark are dropping in the idyllic countryside view,yellow/blue bowl and great white shark in the idyllic countryside view,24,"['yellow/blue bowl', 'great white shark']","[[-1.7380203008651733, 5.3177289962768555, 0.0], [4.31928014755249, -0.03392774611711502, 0.0]]",4.1665149151803575,idyllic countryside view,dynamic,05967,/nfs/yban/dataset/multi_obj/rawdata/05967/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_01771.mp4,brown handmade hat and red handheld scissors are dropping in the park for learners,brown handmade hat and red handheld scissors in the park for learners,24,"['brown handmade hat', 'red handheld scissors']","[[-1.0600773096084595, 2.208655595779419, 0.0], [-0.6149303317070007, -4.221739768981934, 0.0]]",2.1266928182697296,park for learners,both,01771,/nfs/yban/dataset/multi_obj/rawdata/01771/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_04891.mp4,black wireless speaker and mmo gaming mouse are dropping in the clear day in syferfontein,black wireless speaker and mmo gaming mouse in the clear day in syferfontein,24,"['black wireless speaker', 'mmo gaming mouse']","[[5.960046768188477, -1.6098706722259521, 0.0], [-4.657034397125244, -0.508459210395813, 0.0]]",3.145364034975729,clear day in syferfontein,static,04891,/nfs/yban/dataset/multi_obj/rawdata/04891/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_02906.mp4,pack of coffee capsules and pack of coffee capsules are dropping in the norwegian city bergen,pack of coffee capsules and pack of coffee capsules in the norwegian city bergen,24,"['pack of coffee capsules', 'pack of coffee capsules']","[[1.3010706901550293, -4.809152603149414, 0.0], [5.337160587310791, 2.1833372116088867, 0.0]]",6.840148108797492,norwegian city bergen,both,02906,/nfs/yban/dataset/multi_obj/rawdata/02906/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_03720.mp4,blue school backpack and a blue bath towel are dropping in the meadow in the evening,blue school backpack and a blue bath towel in the meadow in the evening,24,"['blue school backpack', 'a blue bath towel']","[[-0.8563793301582336, 6.341706275939941, 0.0], [1.4409778118133545, 0.010348444804549217, 0.0]]",3.522887671238042,meadow in the evening,both,03720,/nfs/yban/dataset/multi_obj/rawdata/03720/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_02862.mp4,brown handmade hat and toy airplane with pilot are dropping in the bridge in tears of steel,brown handmade hat and toy airplane with pilot in the bridge in tears of steel,24,"['brown handmade hat', 'toy airplane with pilot']","[[-3.864990711212158, 1.305801272392273, 0.0], [0.17054082453250885, 0.9441386461257935, 0.0]]",1.1925423553922077,bridge in tears of steel,both,02862,/nfs/yban/dataset/multi_obj/rawdata/02862/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_07782.mp4,a black hammer and great white shark are dropping in the artist's creative workshop,a black hammer and great white shark in the artist's creative workshop,24,"['a black hammer', 'great white shark']","[[-1.4686994552612305, 0.36606746912002563, 0.0], [-0.40980973839759827, -1.3623549938201904, 0.0]]",2.90395737471676,artist's creative workshop,dynamic,07782,/nfs/yban/dataset/multi_obj/rawdata/07782/rgba_00014.png,14,tbc
/nfs/yban/dataset/multi_obj/videos/video_01615.mp4,elephant stuffed toy and aggravation board game are dropping in the ground in autumn,elephant stuffed toy and aggravation board game in the ground in autumn,24,"['elephant stuffed toy', 'aggravation board game']","[[-0.670710027217865, -3.5731282234191895, 0.0], [3.434858798980713, 3.8668816089630127, 0.0]]",2.3866578577766564,ground in autumn,static,01615,/nfs/yban/dataset/multi_obj/rawdata/01615/rgba_00007.png,7,tbc
/nfs/yban/dataset/multi_obj/videos/video_04589.mp4,black wireless speaker and black wireless speaker are dropping in the basement of sepulchral chapel,black wireless speaker and black wireless speaker in the basement of sepulchral chapel,24,"['black wireless speaker', 'black wireless speaker']","[[5.228547096252441, 1.9375064373016357, 0.0], [-1.9342248439788818, -5.787574291229248, 0.0]]",4.7646474369939575,basement of sepulchral chapel,static,04589,/nfs/yban/dataset/multi_obj/rawdata/04589/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_03644.mp4,red fabric cube and a black hammer are dropping in the empty little house,red fabric cube and a black hammer in the empty little house,24,"['red fabric cube', 'a black hammer']","[[0.7091763019561768, 5.258329391479492, 0.0], [-2.871760606765747, 2.488854169845581, 0.0]]",5.697554749129098,empty little house,dynamic,03644,/nfs/yban/dataset/multi_obj/rawdata/03644/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_09740.mp4,a can of coffee and aggravation board game are dropping in the missile launch facility,a can of coffee and aggravation board game in the missile launch facility,24,"['a can of coffee', 'aggravation board game']","[[1.062500238418579, -4.5034942626953125, 0.0], [3.9908173084259033, 2.87217116355896, 0.0]]",2.657636018338451,missile launch facility,static,09740,/nfs/yban/dataset/multi_obj/rawdata/09740/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_15209.mp4,mmo gaming mouse and black wireless speaker are dropping in the square in palermo city,mmo gaming mouse and black wireless speaker in the square in palermo city,24,"['mmo gaming mouse', 'black wireless speaker']","[[-0.537945568561554, 1.6257506608963013, 0.0], [-2.8687186241149902, -0.514589786529541, 0.0]]",5.276306803662246,square in palermo city,static,15209,/nfs/yban/dataset/multi_obj/rawdata/15209/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_14053.mp4,pair of latex gloves and pair of latex gloves are dropping in the evening on road one,pair of latex gloves and pair of latex gloves in the evening on road one,24,"['pair of latex gloves', 'pair of latex gloves']","[[-4.433730125427246, -6.080516815185547, 0.0], [1.4794775247573853, -4.230152606964111, 0.0]]",7.234583368606134,evening on road one,static,14053,/nfs/yban/dataset/multi_obj/rawdata/14053/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_08966.mp4,black ink cartridge and can opener tool are dropping in the ethnography museum exhibits,black ink cartridge and can opener tool in the ethnography museum exhibits,24,"['black ink cartridge', 'can opener tool']","[[-4.187122344970703, 4.782332897186279, 0.0], [2.6837480068206787, 0.101312555372715, 0.0]]",2.6983517350564945,ethnography museum exhibits,dynamic,08966,/nfs/yban/dataset/multi_obj/rawdata/08966/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_16002.mp4,blue school backpack and red dish drying mat are dropping in the cozy cafe scene,blue school backpack and red dish drying mat in the cozy cafe scene,24,"['blue school backpack', 'red dish drying mat']","[[0.12302866578102112, 1.7557737827301025, 0.0], [-5.242158889770508, -1.153456211090088, 0.0]]",2.259638950512864,cozy cafe scene,both,16002,/nfs/yban/dataset/multi_obj/rawdata/16002/rgba_00007.png,7,tbc
/nfs/yban/dataset/multi_obj/videos/video_17258.mp4,can opener tool and red fabric cube are dropping in the slope in the forest,can opener tool and red fabric cube in the slope in the forest,24,"['can opener tool', 'red fabric cube']","[[-3.864182710647583, 1.321594476699829, 0.0], [-1.4858766794204712, -2.334108352661133, 0.0]]",6.322302907881393,slope in the forest,dynamic,17258,/nfs/yban/dataset/multi_obj/rawdata/17258/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_10195.mp4,toy airplane with pilot and round cake pan are dropping in the an oriental garden scene,toy airplane with pilot and round cake pan in the an oriental garden scene,24,"['toy airplane with pilot', 'round cake pan']","[[-2.45412278175354, 0.24372078478336334, 0.0], [-3.4048073291778564, -3.6231298446655273, 0.0]]",0.5402276970226119,an oriental garden scene,both,10195,/nfs/yban/dataset/multi_obj/rawdata/10195/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_14137.mp4,a black hammer and great white shark are dropping in the motel made of wood,a black hammer and great white shark in the motel made of wood,24,"['a black hammer', 'great white shark']","[[5.531886100769043, -5.73073148727417, 0.0], [6.584511756896973, -0.08292778581380844, 0.0]]",1.447424551405911,motel made of wood,dynamic,14137,/nfs/yban/dataset/multi_obj/rawdata/14137/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_09624.mp4,bottle of bronzer and a black hammer are dropping in the stone pillars,bottle of bronzer and a black hammer in the stone pillars,24,"['bottle of bronzer', 'a black hammer']","[[-0.09194774925708771, -3.958052635192871, 0.0], [-0.05082133412361145, -7.639998912811279, 0.0]]",3.024839755282252,stone pillars,dynamic,09624,/nfs/yban/dataset/multi_obj/rawdata/09624/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_08802.mp4,sturdy torchlight and sturdy torchlight are dropping in the theater stage setting,sturdy torchlight and sturdy torchlight in the theater stage setting,24,"['sturdy torchlight', 'sturdy torchlight']","[[4.920877933502197, -5.48717737197876, 0.0], [4.553360939025879, 1.5572468042373657, 0.0]]",0.2311218187464501,theater stage setting,dynamic,08802,/nfs/yban/dataset/multi_obj/rawdata/08802/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_16166.mp4,wooden abc blocks with wagon and red gaming headset are dropping in the greenwich park landscape,wooden abc blocks with wagon and red gaming headset in the greenwich park landscape,24,"['wooden abc blocks with wagon', 'red gaming headset']","[[-3.824014186859131, -6.568333625793457, 0.0], [3.6458351612091064, 2.207948684692383, 0.0]]",5.328792698999477,greenwich park landscape,dynamic,16166,/nfs/yban/dataset/multi_obj/rawdata/16166/rgba_00007.png,7,tbc
/nfs/yban/dataset/multi_obj/videos/video_17090.mp4,brown handmade hat and lightweight running shoe are dropping in the passage made of glass,brown handmade hat and lightweight running shoe in the passage made of glass,24,"['brown handmade hat', 'lightweight running shoe']","[[-5.926985740661621, -6.799241065979004, 0.0], [-6.858599662780762, 0.48743903636932373, 0.0]]",4.857600105357085,passage made of glass,both,17090,/nfs/yban/dataset/multi_obj/rawdata/17090/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_11107.mp4,decaf instant coffee jar and red handheld scissors are dropping in the interior of kiara's place,decaf instant coffee jar and red handheld scissors in the interior of kiara's place,24,"['decaf instant coffee jar', 'red handheld scissors']","[[-3.6131937503814697, -0.6526418924331665, 0.0], [0.471841037273407, 0.1897626668214798, 0.0]]",2.8880881045424216,interior of kiara's place,both,11107,/nfs/yban/dataset/multi_obj/rawdata/11107/rgba_00007.png,7,tbc
/nfs/yban/dataset/multi_obj/videos/video_13156.mp4,paisley patterned pencil case and blue bath sheet are dropping in the crossroads in venice,paisley patterned pencil case and blue bath sheet in the crossroads in venice,24,"['paisley patterned pencil case', 'blue bath sheet']","[[2.4337756633758545, 0.3040493428707123, 0.0], [-0.6188655495643616, -0.8334977626800537, 0.0]]",6.996232400645535,crossroads in venice,static,13156,/nfs/yban/dataset/multi_obj/rawdata/13156/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_09588.mp4,yellow school bus and blue bath sheet are dropping in the missile launch facility,yellow school bus and blue bath sheet in the missile launch facility,24,"['yellow school bus', 'blue bath sheet']","[[3.3806569576263428, -1.0094043016433716, 0.0], [0.48786184191703796, 3.7979421615600586, 0.0]]",6.932325118704317,missile launch facility,static,09588,/nfs/yban/dataset/multi_obj/rawdata/09588/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_11063.mp4,red fabric cube and bottle of bronzer are dropping in the artist's creative workshop,red fabric cube and bottle of bronzer in the artist's creative workshop,24,"['red fabric cube', 'bottle of bronzer']","[[-2.7123069763183594, 0.6012216210365295, 0.0], [-2.8339879512786865, -0.7868613600730896, 0.0]]",2.7628997290303676,artist's creative workshop,dynamic,11063,/nfs/yban/dataset/multi_obj/rawdata/11063/rgba_00005.png,5,tbc
/nfs/yban/dataset/multi_obj/videos/video_10239.mp4,sturdy torchlight and can opener tool are dropping in the hamburg central station,sturdy torchlight and can opener tool in the hamburg central station,24,"['sturdy torchlight', 'can opener tool']","[[-2.994563579559326, -2.1925277709960938, 0.0], [-1.894545555114746, -1.4813534021377563, 0.0]]",4.430983082007326,hamburg central station,dynamic,10239,/nfs/yban/dataset/multi_obj/rawdata/10239/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_09890.mp4,red gaming headset and black ink cartridge are dropping in the terrace at lythwood,red gaming headset and black ink cartridge in the terrace at lythwood,24,"['red gaming headset', 'black ink cartridge']","[[-3.744821548461914, 0.9904552698135376, 0.0], [3.9922502040863037, 6.787580490112305, 0.0]]",1.6317116284307005,terrace at lythwood,dynamic,09890,/nfs/yban/dataset/multi_obj/rawdata/09890/rgba_00005.png,5,tbc
/nfs/yban/dataset/multi_obj/videos/video_12268.mp4,black ink cartridge and a black hammer are dropping in the vondelpark on a sunny day,black ink cartridge and a black hammer in the vondelpark on a sunny day,24,"['black ink cartridge', 'a black hammer']","[[-0.7284107208251953, 0.5464470982551575, 0.0], [-3.8549575805664062, -2.518113136291504, 0.0]]",0.19042059904860942,vondelpark on a sunny day,dynamic,12268,/nfs/yban/dataset/multi_obj/rawdata/12268/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_13032.mp4,decaf instant coffee jar and round cake pan are dropping in the rocky river scene,decaf instant coffee jar and round cake pan in the rocky river scene,24,"['decaf instant coffee jar', 'round cake pan']","[[0.07149109244346619, 0.362748920917511, 0.0], [1.0362811088562012, 2.2324843406677246, 0.0]]",5.607346263976854,rocky river scene,both,13032,/nfs/yban/dataset/multi_obj/rawdata/13032/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_02531.mp4,decaf instant coffee jar and blue school backpack are dropping in the nighttime modern buildings,decaf instant coffee jar and blue school backpack in the nighttime modern buildings,24,"['decaf instant coffee jar', 'blue school backpack']","[[0.3357527256011963, -0.06530697643756866, 0.0], [-5.872997760772705, 0.18036659061908722, 0.0]]",3.059865500071691,nighttime modern buildings,both,02531,/nfs/yban/dataset/multi_obj/rawdata/02531/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_06593.mp4,pack of coffee capsules and lightweight running shoe are dropping in the cliffside road under clouds,pack of coffee capsules and lightweight running shoe in the cliffside road under clouds,24,"['pack of coffee capsules', 'lightweight running shoe']","[[3.9041571617126465, -2.4141385555267334, 0.0], [6.32562255859375, -4.972818374633789, 0.0]]",7.017421183507634,cliffside road under clouds,both,06593,/nfs/yban/dataset/multi_obj/rawdata/06593/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_00404.mp4,pair of latex gloves and black wireless speaker are dropping in the stone pillars,pair of latex gloves and black wireless speaker in the stone pillars,24,"['pair of latex gloves', 'black wireless speaker']","[[1.6289209127426147, 1.900461196899414, 0.0], [-5.220165252685547, 2.1323955059051514, 0.0]]",6.806504430051076,stone pillars,static,00404,/nfs/yban/dataset/multi_obj/rawdata/00404/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_02829.mp4,brown handmade hat and red dish drying mat are dropping in the artist's creative workshop,brown handmade hat and red dish drying mat in the artist's creative workshop,24,"['brown handmade hat', 'red dish drying mat']","[[3.428481340408325, -0.942319929599762, 0.0], [-0.11607938259840012, -1.356091022491455, 0.0]]",0.9549931802070954,artist's creative workshop,both,02829,/nfs/yban/dataset/multi_obj/rawdata/02829/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_02455.mp4,round cake pan and decaf instant coffee jar are dropping in the ground in autumn,round cake pan and decaf instant coffee jar in the ground in autumn,24,"['round cake pan', 'decaf instant coffee jar']","[[-4.675193786621094, -0.038655128329992294, 0.0], [-0.8067799806594849, -5.476109027862549, 0.0]]",5.2768305256990695,ground in autumn,both,02455,/nfs/yban/dataset/multi_obj/rawdata/02455/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_05798.mp4,decaf instant coffee jar and red handheld scissors are dropping in the stone pillars,decaf instant coffee jar and red handheld scissors in the stone pillars,24,"['decaf instant coffee jar', 'red handheld scissors']","[[-0.1625734269618988, 5.743056297302246, 0.0], [0.20219387114048004, -5.912036418914795, 0.0]]",7.549600074603258,stone pillars,both,05798,/nfs/yban/dataset/multi_obj/rawdata/05798/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_07819.mp4,yellow/blue bowl and sturdy torchlight are dropping in the park for learners,yellow/blue bowl and sturdy torchlight in the park for learners,24,"['yellow/blue bowl', 'sturdy torchlight']","[[1.743773102760315, 4.4089860916137695, 0.0], [-2.939021348953247, -3.8435561656951904, 0.0]]",6.082554917792013,park for learners,dynamic,07819,/nfs/yban/dataset/multi_obj/rawdata/07819/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_05434.mp4,"mocha plant container and aggravation board game are dropping in the quiet, private beach","mocha plant container and aggravation board game in the quiet, private beach",24,"['mocha plant container', 'aggravation board game']","[[-0.03177903965115547, -1.814467430114746, 0.0], [-0.9286866784095764, 1.3563425540924072, 0.0]]",0.305450167669278,"quiet, private beach",static,05434,/nfs/yban/dataset/multi_obj/rawdata/05434/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_18327.mp4,aggravation board game and black wireless speaker are dropping in the cliff top in white,aggravation board game and black wireless speaker in the cliff top in white,24,"['aggravation board game', 'black wireless speaker']","[[5.90179967880249, -3.5451762676239014, 0.0], [0.2611180245876312, -0.4268999695777893, 0.0]]",3.223289523995822,cliff top in white,static,18327,/nfs/yban/dataset/multi_obj/rawdata/18327/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_07465.mp4,toy airplane with pilot and red handheld scissors are dropping in the veld in mpumalanga,toy airplane with pilot and red handheld scissors in the veld in mpumalanga,24,"['toy airplane with pilot', 'red handheld scissors']","[[2.304199457168579, 5.567653179168701, 0.0], [4.314687728881836, 4.423192024230957, 0.0]]",1.1948373421083556,veld in mpumalanga,both,07465,/nfs/yban/dataset/multi_obj/rawdata/07465/rgba_00014.png,14,tbc
/nfs/yban/dataset/multi_obj/videos/video_05848.mp4,black wireless speaker and blue bath sheet are dropping in the wide city street,black wireless speaker and blue bath sheet in the wide city street,24,"['black wireless speaker', 'blue bath sheet']","[[0.5404035449028015, -4.92009162902832, 0.0], [4.503820419311523, 4.410033702850342, 0.0]]",7.877753377361096,wide city street,static,05848,/nfs/yban/dataset/multi_obj/rawdata/05848/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_18243.mp4,decaf instant coffee jar and round cake pan are dropping in the carpentry tools in the shop,decaf instant coffee jar and round cake pan in the carpentry tools in the shop,24,"['decaf instant coffee jar', 'round cake pan']","[[-2.3580873012542725, -2.7693991661071777, 0.0], [-5.087547779083252, 0.07508448511362076, 0.0]]",4.226474379108292,carpentry tools in the shop,both,18243,/nfs/yban/dataset/multi_obj/rawdata/18243/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_05550.mp4,a can of coffee and elephant stuffed toy are dropping in the dirt path in greenery,a can of coffee and elephant stuffed toy in the dirt path in greenery,24,"['a can of coffee', 'elephant stuffed toy']","[[-5.074033260345459, -0.923156201839447, 0.0], [3.502647876739502, -3.3817834854125977, 0.0]]",6.387921884844482,dirt path in greenery,static,05550,/nfs/yban/dataset/multi_obj/rawdata/05550/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_19019.mp4,round cake pan and red dish drying mat are dropping in the dawn at bell park,round cake pan and red dish drying mat in the dawn at bell park,24,"['round cake pan', 'red dish drying mat']","[[-4.3936309814453125, -2.507920265197754, 0.0], [-0.959345281124115, 0.900783896446228, 0.0]]",3.82158362359219,dawn at bell park,both,19019,/nfs/yban/dataset/multi_obj/rawdata/19019/rgba_00007.png,7,tbc
/nfs/yban/dataset/multi_obj/videos/video_07501.mp4,red fabric cube and red gaming headset are dropping in the veld in mpumalanga,red fabric cube and red gaming headset in the veld in mpumalanga,24,"['red fabric cube', 'red gaming headset']","[[-1.3243743181228638, 6.091329097747803, 0.0], [3.171900987625122, -4.0741729736328125, 0.0]]",6.0951575462846925,veld in mpumalanga,dynamic,07501,/nfs/yban/dataset/multi_obj/rawdata/07501/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_01496.mp4,pack of coffee capsules and toy airplane with pilot are dropping in the bridge over night pond,pack of coffee capsules and toy airplane with pilot in the bridge over night pond,24,"['pack of coffee capsules', 'toy airplane with pilot']","[[-1.178615689277649, -3.1770596504211426, 0.0], [-2.5768561363220215, -2.4986062049865723, 0.0]]",0.9531286979325406,bridge over night pond,both,01496,/nfs/yban/dataset/multi_obj/rawdata/01496/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_16281.mp4,pair of latex gloves and paisley patterned pencil case are dropping in the tranquil hilltop,pair of latex gloves and paisley patterned pencil case in the tranquil hilltop,24,"['pair of latex gloves', 'paisley patterned pencil case']","[[1.4919811487197876, 0.029513565823435783, 0.0], [-7.351284027099609, 1.2831751108169556, 0.0]]",3.806232122123318,tranquil hilltop,static,16281,/nfs/yban/dataset/multi_obj/rawdata/16281/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_10316.mp4,blue bath sheet and blue bath sheet are dropping in the theater stage setting,blue bath sheet and blue bath sheet in the theater stage setting,24,"['blue bath sheet', 'blue bath sheet']","[[0.7444469928741455, -2.086207389831543, 0.0], [-4.62178897857666, 2.49436354637146, 0.0]]",3.7271025170371486,theater stage setting,static,10316,/nfs/yban/dataset/multi_obj/rawdata/10316/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_12347.mp4,mmo gaming mouse and elephant stuffed toy are dropping in the steaming boiler room,mmo gaming mouse and elephant stuffed toy in the steaming boiler room,24,"['mmo gaming mouse', 'elephant stuffed toy']","[[1.7719346284866333, 1.077241063117981, 0.0], [1.6603552103042603, 3.059910535812378, 0.0]]",0.5248088584434702,steaming boiler room,static,12347,/nfs/yban/dataset/multi_obj/rawdata/12347/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_08799.mp4,pack of coffee capsules and decaf instant coffee jar are dropping in the peaceful courtyard,pack of coffee capsules and decaf instant coffee jar in the peaceful courtyard,24,"['pack of coffee capsules', 'decaf instant coffee jar']","[[1.9699400663375854, -3.6792147159576416, 0.0], [-2.3376171588897705, 1.2490819692611694, 0.0]]",1.7240435602233397,peaceful courtyard,both,08799,/nfs/yban/dataset/multi_obj/rawdata/08799/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_10272.mp4,a can of coffee and yellow school bus are dropping in the city street view,a can of coffee and yellow school bus in the city street view,24,"['a can of coffee', 'yellow school bus']","[[-1.9837559461593628, 7.198399543762207, 0.0], [3.5179872512817383, 1.617781400680542, 0.0]]",0.04219206567691902,city street view,static,10272,/nfs/yban/dataset/multi_obj/rawdata/10272/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_11028.mp4,brown handmade hat and red handheld scissors are dropping in the artist's creative workshop,brown handmade hat and red handheld scissors in the artist's creative workshop,24,"['brown handmade hat', 'red handheld scissors']","[[-2.1206681728363037, 4.486937522888184, 0.0], [-1.304146647453308, -4.448087692260742, 0.0]]",4.038605877206977,artist's creative workshop,both,11028,/nfs/yban/dataset/multi_obj/rawdata/11028/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_13079.mp4,lightweight running shoe and round cake pan are dropping in the bridge over night pond,lightweight running shoe and round cake pan in the bridge over night pond,24,"['lightweight running shoe', 'round cake pan']","[[-0.4558301568031311, -4.800565719604492, 0.0], [-3.2469146251678467, 5.704641342163086, 0.0]]",5.918759561900948,bridge over night pond,both,13079,/nfs/yban/dataset/multi_obj/rawdata/13079/rgba_00007.png,7,tbc
/nfs/yban/dataset/multi_obj/videos/video_12223.mp4,toy airplane with pilot and lightweight running shoe are dropping in the cathedral in miniature,toy airplane with pilot and lightweight running shoe in the cathedral in miniature,24,"['toy airplane with pilot', 'lightweight running shoe']","[[3.82973313331604, -4.942518711090088, 0.0], [-1.535247802734375, 8.20986270904541, 0.0]]",5.742578714866325,cathedral in miniature,both,12223,/nfs/yban/dataset/multi_obj/rawdata/12223/rgba_00005.png,5,tbc
/nfs/yban/dataset/multi_obj/videos/video_14018.mp4,lightweight running shoe and red handheld scissors are dropping in the small recording studio,lightweight running shoe and red handheld scissors in the small recording studio,24,"['lightweight running shoe', 'red handheld scissors']","[[1.4941964149475098, -1.9918595552444458, 0.0], [3.761418104171753, 3.315998077392578, 0.0]]",1.516346937304295,small recording studio,both,14018,/nfs/yban/dataset/multi_obj/rawdata/14018/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_08551.mp4,great white shark and sturdy torchlight are dropping in the cliff top in white,great white shark and sturdy torchlight in the cliff top in white,24,"['great white shark', 'sturdy torchlight']","[[-2.937476634979248, -0.05721031874418259, 0.0], [0.524655282497406, 4.362105369567871, 0.0]]",4.884910078318153,cliff top in white,dynamic,08551,/nfs/yban/dataset/multi_obj/rawdata/08551/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_15242.mp4,sturdy torchlight and sturdy torchlight are dropping in the plaza of shadows,sturdy torchlight and sturdy torchlight in the plaza of shadows,24,"['sturdy torchlight', 'sturdy torchlight']","[[-0.40714842081069946, -2.911531448364258, 0.0], [3.364821672439575, -2.2041330337524414, 0.0]]",1.7770542500205488,plaza of shadows,dynamic,15242,/nfs/yban/dataset/multi_obj/rawdata/15242/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_17213.mp4,a can of coffee and pair of latex gloves are dropping in the cemetery in the snow,a can of coffee and pair of latex gloves in the cemetery in the snow,24,"['a can of coffee', 'pair of latex gloves']","[[1.2368175983428955, 5.591991424560547, 0.0], [-1.9067500829696655, -7.0603156089782715, 0.0]]",2.029691554338828,cemetery in the snow,static,17213,/nfs/yban/dataset/multi_obj/rawdata/17213/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_11384.mp4,mocha plant container and aggravation board game are dropping in the ethnography museum exhibits,mocha plant container and aggravation board game in the ethnography museum exhibits,24,"['mocha plant container', 'aggravation board game']","[[0.533509373664856, -0.8200391530990601, 0.0], [1.7373210191726685, -0.2845143973827362, 0.0]]",2.9380888515086703,ethnography museum exhibits,static,11384,/nfs/yban/dataset/multi_obj/rawdata/11384/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_16049.mp4,a blue bath towel and lightweight running shoe are dropping in the park in eilenriede,a blue bath towel and lightweight running shoe in the park in eilenriede,24,"['a blue bath towel', 'lightweight running shoe']","[[-3.0567545890808105, -0.42757943272590637, 0.0], [0.5469890236854553, -1.3505526781082153, 0.0]]",7.457150074299826,park in eilenriede,both,16049,/nfs/yban/dataset/multi_obj/rawdata/16049/rgba_00012.png,12,tbc
